lng,lat,store_id,star_rating,comp_cvs,comp_walgreens,comp_ttl_store,store_sales_usd_amt,age_millenials,modeled_vs_actual_quadrant,city,county_name,state_name,owner_name,dma_name
-89.4666478,40.620884,Urban Independent_29913,3,56,66,40,8.99,92,Overachieving,Morton,Tazewell,Illinois,NRS,Peoria-Bloomington
-95.0791477,30.1771332,Urban Independent_29916,5,64,85,78,39430.19,138,Top,Cleveland,Liberty,Texas,NRS,Houston
-77.8867013,34.2163854,Urban Independent_29958,3,30,30,28,349.88,129,Bottom,Wilmington,New Hanover,North Carolina,NRS,Wilmington
-81.7684268,41.4603543,Urban Independent_29997,2,86,69,60,3560.74,154,Bottom,Cleveland,Cuyahoga,Ohio,NRS,Cleveland-Akron (Canton)
-74.0156508,40.7861227,Urban Independent_300,1,175,114,244,20481.25,84,Bottom,West New York,Hudson,New Jersey,NRS,New York
-121.4204393,37.7537409,Urban Independent_30006,2,50,36,46,18597.72,93,Bottom,Tracy,San Joaquin,California,NRS,Sacramento-Stockton-Modesto
-77.2829651,37.257758,Urban Independent_30021,4,57,56,59,642.03,86,Top,Prince George,Prince George,Virginia,NRS,Richmond-Petersburg
-71.0837401,42.3367869,Urban Independent_30036,3,890,556,710,18361.74,130,Overachieving,Boston,Suffolk,Massachusetts,NRS,Boston (Manchester)
-121.5575994,39.1271944,Urban Independent_30057,3,40,38,34,443.2,83,Bottom,Marysville,Yuba,California,NRS,Sacramento-Stockton-Modesto
-71.1039316,42.3649394,Urban Independent_30069,1,210,84,73,898.25,130,Bottom,Cambridge,Middlesex,Massachusetts,NRS,Boston (Manchester)
-120.4755583,46.555818,Urban Independent_3008,3,0,12,9,31748.48,79,Underachieving,Union Gap,Yakima,Washington,NRS,Yakima-Pasco-Richland-Kennewick
-73.9650773,40.7560502,Urban Independent_30088,1,93,48,140,215.8,135,Bottom,New York,New York,New York,NRS,New York
-87.5043579,33.2039243,Urban Independent_30101,5,28,26,24,1614.6,99,Top,Tuscaloosa,Tuscaloosa,Alabama,NRS,Birmingham (Anniston and Tuscaloosa)
-75.227762,39.4504285,Urban Independent_3011,3,82,44,92,1356.25,81,Top,Bridgeton,Cumberland,New Jersey,NRS,Philadelphia
-82.9958056,39.9041241,Urban Independent_30134,3,177,97,187,4477.48,128,Bottom,Columbus,Franklin,Ohio,NRS,"Columbus, OH"
-88.2288119,42.3890005,Urban Independent_30163,2,39,82,37,106.93,95,Bottom,Johnsburg,McHenry,Illinois,NRS,Chicago
-72.9391176,41.2999811,Urban Independent_30185,3,263,177,253,9126.89,109,Top,New Haven,New Haven,Connecticut,NRS,Hartford & New Haven
-111.9269811,33.4461989,Urban Independent_30193,1,99,86,63,3939.27,109,Bottom,Tempe,Maricopa,Arizona,NRS,Phoenix (Prescott)
-73.8749322,40.8319467,Urban Independent_30203,1,73,144,163,3430.58,65,Bottom,The Bronx,Bronx,New York,NRS,New York
-87.2285919,30.4376551,Urban Independent_30224,5,43,42,48,1098.09,129,Top,Pensacola,Escambia,Florida,NRS,Mobile-Pensacola (Ft. Walton Beach)
-73.980994,40.7790603,Urban Independent_3030,1,100,37,173,707.17,116,Bottom,New York,New York,New York,NRS,New York
-75.0170982,39.8113775,Urban Independent_30312,3,142,69,106,2048.44,103,Top,Lindenwold,Camden,New Jersey,NRS,Philadelphia
-84.4884989,33.7507724,Urban Independent_30323,4,120,71,146,95.37,106,Top,Atlanta,Fulton,Georgia,NRS,Atlanta
-81.2734342,35.7574084,Urban Independent_30386,4,39,27,48,851.29,102,Top,Hickory,Catawba,North Carolina,NRS,Charlotte
-74.1750524,40.7577525,Urban Independent_30397,1,44,82,160,62.7,68,Bottom,Newark,Essex,New Jersey,NRS,New York
-75.6715778,41.3958081,Urban Independent_3043,1,63,9,51,14516.98,89,Bottom,Scranton,Lackawanna,Pennsylvania,NRS,Wilkes Barre-Scranton-Hazelton
-88.964815,30.4373169,Urban Independent_30481,4,20,35,43,32.97,91,Top,Biloxi,Harrison,Mississippi,NRS,Biloxi-Gulfport
-90.0691384,30.3670308,Urban Independent_30557,3,41,44,34,1565.44,112,Top,Mandeville,St. Tammany,Louisiana,NRS,New Orleans
-75.7803324,39.8223595,Urban Independent_30579,2,90,122,75,3304.24,89,Bottom,Avondale,Chester,Pennsylvania,NRS,Philadelphia
-89.4030042,30.2993542,Urban Independent_30584,5,46,119,96,5953.28,87,Top,Waveland,Hancock,Mississippi,NRS,New Orleans
-75.4917816,40.6735927,Urban Independent_30608,1,79,24,53,588.39,102,Bottom,Coplay,Lehigh,Pennsylvania,NRS,Philadelphia
-83.9587568,30.8528362,Urban Independent_30721,5,66,112,71,21.86,92,Top,Thomasville,Thomas,Georgia,NRS,Tallahassee-Thomasville
-97.2416714,32.7304501,Urban Independent_30733,5,95,113,98,3311.78,99,Underachieving,Fort Worth,Tarrant,Texas,NRS,Dallas-Ft. Worth
-75.07405,39.94749,Urban Independent_30743,3,217,47,132,820.8,103,Bottom,Camden,Camden,New Jersey,NRS,Philadelphia
-83.421032,42.574813,Urban Independent_30758,1,129,45,75,1039.64,105,Bottom,West Bloomfield Township,Oakland,Michigan,NRS,Detroit
-73.0618763,41.3976114,Urban Independent_30795,2,111,77,88,642.44,121,Bottom,Seymour,New Haven,Connecticut,NRS,Hartford & New Haven
-73.8152925,40.7298676,Urban Independent_30804,1,74,93,78,644.75,71,Bottom,Queens,Queens,New York,NRS,New York
-74.0161899,40.7962181,Urban Independent_30816,1,265,188,384,17464.03,83,Bottom,North Bergen,Hudson,New Jersey,NRS,New York
-122.2754243,37.8439473,Urban Independent_30821,1,456,641,475,7430.17,80,Bottom,Oakland,Alameda,California,NRS,San Francisco-Oakland-San Jose
-81.8020984,41.4769141,Urban Independent_30825,1,202,184,186,244.71,132,Bottom,Cleveland,Cuyahoga,Ohio,NRS,Cleveland-Akron (Canton)
-120.9759088,37.6491653,Urban Independent_30832,3,51,44,61,418.63,82,Top,Modesto,Stanislaus,California,NRS,Sacramento-Stockton-Modesto
-87.8010966,42.7125925,Urban Independent_30852,2,26,71,31,3377.65,106,Bottom,Racine,Racine,Wisconsin,NRS,Milwaukee
-118.3042988,34.0693241,Urban Independent_30913,1,98,29,63,17882.54,52,Bottom,Los Angeles,Los Angeles,California,NRS,Los Angeles
-83.1862731,42.2629544,Urban Independent_30916,1,397,235,432,2982.44,103,Bottom,Lincoln Park,Wayne,Michigan,NRS,Detroit
-121.2832426,37.9574395,Urban Independent_30944,3,73,62,74,411.52,84,Bottom,Stockton,San Joaquin,California,NRS,Sacramento-Stockton-Modesto
-74.4826837,40.8037925,Urban Independent_30973,1,120,133,82,38848.68,85,Bottom,Morristown,Morris,New Jersey,NRS,New York
-95.441536,30.1280757,Urban Independent_31000,3,52,54,39,23184.63,105,Bottom,Spring,Montgomery,Texas,NRS,Houston
-118.0082033,34.1508819,Urban Independent_31027,1,127,50,41,231.25,83,Bottom,Monrovia,Los Angeles,California,NRS,Los Angeles
-77.9638936,35.3955547,Urban Independent_31044,4,35,42,74,758.83,113,Top,Goldsboro,Wayne,North Carolina,NRS,Raleigh-Durham (Fayetteville)
-96.7230121,32.8949143,Urban Independent_31062,3,60,41,43,10643.63,84,Bottom,Dallas,Dallas,Texas,NRS,Dallas-Ft. Worth
-95.9197149,36.0950518,Urban Independent_31080,4,85,187,109,24670.01,114,Top,Tulsa,Tulsa,Oklahoma,NRS,Tulsa
-81.7721115,30.2488562,Urban Independent_31107,5,47,66,86,163.66,132,Top,Jacksonville,Duval,Florida,NRS,Jacksonville
-74.2044734,40.7221423,Urban Independent_31111,1,44,93,178,1410.73,72,Bottom,Newark,Essex,New Jersey,NRS,New York
-70.9342972,42.4641635,Urban Independent_31161,1,171,104,86,8658.1,103,Bottom,Lynn,Essex,Massachusetts,NRS,Boston (Manchester)
-121.5339395,38.4854993,Urban Independent_31162,2,120,95,156,293.39,92,Bottom,Sacramento,Sacramento,California,NRS,Sacramento-Stockton-Modesto
-76.9955597,39.5750712,Urban Independent_31192,3,66,48,43,2532.49,106,Overachieving,Westminster,Carroll,Maryland,NRS,Baltimore
-74.0825856,40.7152638,Urban Independent_31219,1,97,186,403,12648.04,98,Bottom,Jersey City,Hudson,New Jersey,NRS,New York
-75.1675459,40.0251124,Urban Independent_31222,1,137,16,119,2143.69,113,Bottom,Philadelphia,Philadelphia,Pennsylvania,NRS,Philadelphia
-86.8084832,34.3438031,Urban Independent_31232,5,86,102,89,2007.36,112,Top,Falkville,Morgan,Alabama,NRS,Huntsville-Decatur (Florence)
-74.4354373,40.6091403,Urban Independent_31233,2,110,120,111,13003.84,80,Overachieving,Plainfield,Union,New Jersey,NRS,New York
-85.6264434,42.8850332,Urban Independent_31247,1,44,78,60,1357.13,119,Bottom,Grand Rapids,Kent,Michigan,NRS,Grand Rapids-Kalamazoo-Battle Creek
-74.1502102,40.7222559,Urban Independent_31280,1,47,147,239,4659.04,51,Bottom,Newark,Essex,New Jersey,NRS,New York
-81.4647046,40.5008851,Urban Independent_31318,3,35,20,59,993.98,100,Bottom,New Philadelphia,Tuscarawas,Ohio,NRS,Cleveland-Akron (Canton)
-91.7902645,30.3130129,Urban Independent_31328,5,83,81,101,2128.12,118,Top,Breaux Bridge,St. Martin,Louisiana,NRS,"Lafayette, LA"
-97.4247766,35.4211991,Urban Independent_31346,5,94,111,137,1220.59,119,Top,Del City,Oklahoma,Oklahoma,NRS,Oklahoma City
-74.0407071,41.1274238,Urban Independent_31348,2,140,94,81,15099.46,79,Bottom,Spring Valley,Rockland,New York,NRS,New York
-82.5733061,27.5198902,Urban Independent_31393,4,52,45,43,266.21,122,Top,Palmetto,Manatee,Florida,NRS,Tampa-St. Petersburg (Sarasota)
-79.784999,36.060677,Urban Independent_31412,5,68,78,83,2487.36,110,Top,Greensboro,Guilford,North Carolina,NRS,Greensboro-High Point-Winston Salem
-117.5929182,34.0718661,Urban Independent_31433,4,80,20,129,648.93,109,Top,Ontario,San Bernardino,California,NRS,Los Angeles
-117.1641809,32.7286617,Urban Independent_31454,4,456,108,601,25163.4,49,Top,San Diego,San Diego,California,NRS,San Diego
-78.9014617,35.022819,Urban Independent_31490,5,27,34,38,845.02,145,Top,Fayetteville,Cumberland,North Carolina,NRS,Raleigh-Durham (Fayetteville)
-88.2000416,40.1252188,Urban Independent_3156,2,23,43,21,24583.71,80,Bottom,Urbana,Champaign,Illinois,NRS,Champaign & Springfield-Decatur
-80.2605595,25.733959,Urban Independent_31562,4,271,320,500,5049.95,108,Top,Coral Gables,Miami-Dade,Florida,NRS,Miami-Ft. Lauderdale
-79.5723165,35.8600793,Urban Independent_31573,5,140,134,168,335.17,97,Top,Liberty,Randolph,North Carolina,NRS,Greensboro-High Point-Winston Salem
-74.110719,40.8889,Urban Independent_31586,2,64,126,107,4974.63,75,Bottom,Garfield,Bergen,New Jersey,NRS,New York
-97.0373475,32.7603479,Urban Independent_31607,5,311,147,763,367.06,95,Top,Arlington,Tarrant,Texas,NRS,Dallas-Ft. Worth
-96.775553,44.3121117,Urban Independent_3162,2,0,34,29,8718.04,92,Bottom,Brookings,Brookings,South Dakota,NRS,Sioux Falls (Mitchell)
-82.6072504,41.242958,Urban Independent_31650,2,62,21,63,1161.6,102,Bottom,Norwalk,Huron,Ohio,NRS,Cleveland-Akron (Canton)
-122.2427005,37.7922437,Urban Independent_3166,1,67,45,45,15801.81,79,Bottom,Oakland,Alameda,California,NRS,San Francisco-Oakland-San Jose
-89.0125183,30.4012134,Urban Independent_31670,4,19,27,39,1377.1,89,Top,Gulfport,Harrison,Mississippi,NRS,Biloxi-Gulfport
-117.1559786,32.7192887,Urban Independent_31704,4,188,45,265,31341.32,72,Top,San Diego,San Diego,California,NRS,San Diego
-121.749244,39.1604277,Urban Independent_31726,3,37,44,51,230.72,70,Underachieving,Sutter,Sutter,California,NRS,Sacramento-Stockton-Modesto
-122.4620461,37.6894975,Urban Independent_31729,1,264,424,245,2304.41,96,Bottom,Daly City,San Mateo,California,NRS,San Francisco-Oakland-San Jose
-89.9024318,35.1497421,Urban Independent_31734,4,54,169,141,4113.61,94,Top,Memphis,Shelby,Tennessee,NRS,Memphis
-81.6248718,30.2913634,Urban Independent_31756,4,75,92,98,24364.96,136,Top,Jacksonville,Duval,Florida,NRS,Jacksonville
-84.9085276,38.1368408,Urban Independent_31764,3,44,78,47,0,86,Underachieving,Frankfort,Franklin,Kentucky,NRS,Lexington
-97.2911446,32.8365855,Urban Independent_31777,4,109,106,186,388.95,122,Top,Fort Worth,Tarrant,Texas,NRS,Dallas-Ft. Worth
-75.1548679,39.961913,Urban Independent_31779,1,80,25,113,12202.83,128,Bottom,Philadelphia,Philadelphia,Pennsylvania,NRS,Philadelphia
-80.2564497,34.2126395,Urban Independent_31783,5,199,137,200,2186.52,84,Top,Bishopville,Lee,South Carolina,NRS,"Columbia, SC"
-83.5875638,41.5420012,Urban Independent_31792,2,21,29,52,74.95,118,Bottom,Perrysburg,Wood,Ohio,NRS,Toledo
-74.2276193,40.755849,Urban Independent_31819,1,72,94,117,1567.44,74,Bottom,East Orange,Essex,New Jersey,NRS,New York
-122.8900739,42.3183497,Urban Independent_31824,1,3,12,19,3171.53,90,Bottom,Medford,Jackson,Oregon,NRS,Medford-Klamath Falls
-122.3510802,37.9386804,Urban Independent_3183,1,220,190,172,37822.8,61,Bottom,Richmond,Contra Costa,California,NRS,San Francisco-Oakland-San Jose
-81.6536991,30.3629072,Urban Independent_31831,5,83,95,119,1547.84,128,Top,Jacksonville,Duval,Florida,NRS,Jacksonville
-84.1139286,39.8484689,Urban Independent_31871,3,69,43,84,828.88,124,Overachieving,Dayton,Montgomery,Ohio,NRS,Dayton
-74.1229522,40.8734744,Urban Independent_31896,1,54,116,104,4429.91,68,Bottom,Passaic,Passaic,New Jersey,NRS,New York
-97.1498626,32.7386977,Urban Independent_31905,5,190,248,400,2411.96,84,Top,Arlington,Tarrant,Texas,NRS,Dallas-Ft. Worth
-79.0266294,38.0365215,Urban Independent_31957,4,50,22,41,0,88,Top,Stuarts Draft,Augusta,Virginia,NRS,Harrisonburg
-74.8751552,40.013763,Urban Independent_31959,4,120,53,119,3464.77,112,Top,Willingboro,Burlington,New Jersey,NRS,Philadelphia
-74.4787627,40.4836737,Urban Independent_31966,2,107,100,99,3889.31,69,Bottom,New Brunswick,Middlesex,New Jersey,NRS,New York
-117.0427331,32.9555331,Urban Independent_31991,1,77,23,69,298.71,71,Bottom,Poway,San Diego,California,NRS,San Diego
-122.6982964,44.4025305,Urban Independent_32007,2,18,195,91,855.91,98,Bottom,Sweet Home,Linn,Oregon,NRS,"Portland, OR"
-74.1823361,40.7292692,Urban Independent_32065,1,44,92,176,46225.42,60,Bottom,Newark,Essex,New Jersey,NRS,New York
-118.2629063,33.7821519,Urban Independent_32121,2,145,46,71,3013.69,61,Bottom,Los Angeles,Los Angeles,California,NRS,Los Angeles
-78.799625,35.4230836,Urban Independent_32145,5,65,71,78,500.18,126,Top,Lillington,Harnett,North Carolina,NRS,Raleigh-Durham (Fayetteville)
-90.3090144,32.3506272,Urban Independent_32162,5,45,71,55,994.3,77,Top,Clinton,Hinds,Mississippi,NRS,"Jackson, MS"
-117.1124574,32.9163915,Urban Independent_32195,1,117,16,118,1745.99,60,Bottom,San Diego,San Diego,California,NRS,San Diego
-75.6585063,39.7229421,Urban Independent_3223,4,54,150,74,9364.05,102,Underachieving,Wilmington,New Castle,Delaware,NRS,Philadelphia
-81.5378304,34.2154844,Urban Independent_32233,5,50,89,87,561.6,89,Top,Prosperity,Newberry,South Carolina,NRS,"Columbia, SC"
-93.2144434,44.7907439,Urban Independent_32289,2,113,93,79,201.57,102,Bottom,Eagan,Dakota,Minnesota,NRS,Minneapolis-St. Paul
-118.2468504,34.015306,Urban Independent_32308,1,130,26,119,478.24,57,Bottom,Los Angeles,Los Angeles,California,NRS,Los Angeles
-117.6976747,33.5940453,Urban Independent_3231,2,105,38,76,3091,99,Bottom,Laguna Hills,Orange,California,NRS,Los Angeles
-95.0663345,29.5383594,Urban Independent_32331,2,34,49,33,262.86,96,Bottom,League City,Galveston,Texas,NRS,Houston
-94.0606428,33.4228614,Urban Independent_32339,5,19,16,32,2082.01,103,Top,Texarkana,Bowie,Texas,NRS,Shreveport
-86.971884,34.8132845,Urban Independent_3235,5,35,59,71,43845.66,99,Top,Athens,Limestone,Alabama,NRS,Huntsville-Decatur (Florence)
-74.1232734,40.8740012,Urban Independent_32363,1,52,113,105,440.05,68,Bottom,Passaic,Passaic,New Jersey,NRS,New York
-78.7800395,35.8045066,Urban Independent_32369,2,66,91,58,1020.87,135,Bottom,Cary,Wake,North Carolina,NRS,Raleigh-Durham (Fayetteville)
-87.6805509,41.8516045,Urban Independent_32383,1,101,170,55,2717.69,66,Bottom,Chicago,Cook,Illinois,NRS,Chicago
-80.0020912,32.8801476,Urban Independent_32412,4,64,44,44,5623.67,112,Top,North Charleston,Charleston,South Carolina,NRS,"Charleston, SC"
-95.5750988,29.690842,Urban Independent_32423,4,140,108,147,21934.96,106,Underachieving,Houston,Harris,Texas,NRS,Houston
-84.7399017,42.7579533,Urban Independent_32429,1,30,44,42,587.29,123,Bottom,Grand Ledge,Eaton,Michigan,NRS,Lansing
-81.4975577,41.1138139,Urban Independent_32433,3,143,93,164,5764.35,106,Bottom,Akron,Summit,Ohio,NRS,Cleveland-Akron (Canton)
-93.2518941,44.096614,Urban Independent_32439,3,17,40,30,942.47,90,Overachieving,Owatonna,Steele,Minnesota,NRS,Minneapolis-St. Paul
-111.8366401,40.386624,Urban Independent_32506,3,37,55,36,1226.78,122,Underachieving,Lehi,Utah,Utah,NRS,Salt Lake City
-73.9165848,40.6787555,Urban Independent_32539,1,20,241,380,5724.54,79,Bottom,Brooklyn,Kings,New York,NRS,New York
-93.3591378,45.0076175,Urban Independent_32542,1,149,162,154,264.4,108,Bottom,Minneapolis,Hennepin,Minnesota,NRS,Minneapolis-St. Paul
-77.9458892,34.8230784,Urban Independent_32570,5,46,127,114,613.39,96,Top,Rose Hill,Duplin,North Carolina,NRS,Greenville-New Bern-Washington
-78.6494693,35.7471348,Urban Independent_32594,3,80,97,72,160.57,128,Underachieving,Raleigh,Wake,North Carolina,NRS,Raleigh-Durham (Fayetteville)
-78.4114679,36.3208582,Urban Independent_32691,5,50,76,68,1508.87,105,Top,Henderson,Vance,North Carolina,NRS,Raleigh-Durham (Fayetteville)
-75.329828,40.130104,Urban Independent_32738,1,119,39,63,14639.56,98,Bottom,Norristown,Montgomery,Pennsylvania,NRS,Philadelphia
-82.9470259,39.9482403,Urban Independent_32750,3,225,104,252,3042.56,127,Top,Columbus,Franklin,Ohio,NRS,"Columbus, OH"
-82.9647318,42.4553286,Urban Independent_32756,3,120,45,65,351.75,144,Bottom,Eastpointe,Macomb,Michigan,NRS,Detroit
-117.9668675,33.9320157,Urban Independent_32766,2,93,21,41,3171.32,81,Bottom,La Habra,Orange,California,NRS,Los Angeles
-121.842671,38.4575201,Urban Independent_32773,2,47,26,44,460.5,76,Bottom,Dixon,Solano,California,NRS,Sacramento-Stockton-Modesto
-121.271441,38.6410822,Urban Independent_32786,2,232,39,338,2655.81,110,Bottom,Fair Oaks,Sacramento,California,NRS,Sacramento-Stockton-Modesto
-94.9578381,35.6810688,Urban Independent_32801,5,46,163,182,343.17,90,Top,Cookson,Cherokee,Oklahoma,NRS,Tulsa
-122.2252149,37.7746949,Urban Independent_32805,1,71,44,52,169.99,66,Bottom,Oakland,Alameda,California,NRS,San Francisco-Oakland-San Jose
-83.2415255,42.3722289,Urban Independent_32814,3,188,87,99,5286.5,147,Underachieving,Detroit,Wayne,Michigan,NRS,Detroit
-73.7740899,42.6647134,Urban Independent_32868,1,138,89,70,2906.22,116,Bottom,Albany,Albany,New York,NRS,Albany-Schenectady-Troy
-83.6523193,31.7045334,Urban Independent_32903,5,167,123,195,860.28,90,Top,Ashburn,Turner,Georgia,NRS,"Albany, GA"
-84.2105259,32.0804933,Urban Independent_32964,5,63,56,76,1411.18,78,Top,Americus,Sumter,Georgia,NRS,"Columbus, GA (Opelika, AL)"
-86.7196702,34.6483901,Urban Independent_32976,3,36,50,42,435.09,117,Top,Huntsville,Madison,Alabama,NRS,Huntsville-Decatur (Florence)
-121.7438126,38.5424823,Urban Independent_32980,2,60,42,73,9247.31,83,Bottom,Davis,Yolo,California,NRS,Sacramento-Stockton-Modesto
-74.0813898,40.6242499,Urban Independent_33020,1,193,179,195,323.42,99,Bottom,Staten Island,Richmond,New York,NRS,New York
-82.0052475,41.3617085,Urban Independent_33076,2,94,72,65,1157.85,116,Bottom,North Ridgeville,Lorain,Ohio,NRS,Cleveland-Akron (Canton)
-94.1129023,30.1141826,Urban Independent_33110,4,48,49,44,1288.51,89,Top,Beaumont,Jefferson,Texas,NRS,Beaumont-Port Arthur
-75.0552967,39.8651157,Urban Independent_33135,3,140,83,120,1550.44,121,Overachieving,Barrington,Camden,New Jersey,NRS,Philadelphia
-84.2992756,39.7971392,Urban Independent_33139,3,72,47,84,4127.18,113,Underachieving,Trotwood,Montgomery,Ohio,NRS,Dayton
-92.9716779,44.9258982,Urban Independent_33206,2,75,69,74,328.26,103,Bottom,Woodbury,Washington,Minnesota,NRS,Minneapolis-St. Paul
-121.5920712,39.8193688,Urban Independent_33262,2,111,131,114,407.48,121,Bottom,Magalia,Butte,California,NRS,Chico-Redding
-80.1931724,26.1658415,Urban Independent_33268,5,168,223,474,1055.16,136,Top,Lauderhill,Broward,Florida,NRS,Miami-Ft. Lauderdale
-77.4777931,38.42228,Urban Independent_33278,3,80,29,44,1313.61,113,Top,Fredericksburg,Stafford,Virginia,NRS,"Washington, DC  (Hagerstown)"
-73.5191059,41.0956294,Urban Independent_33281,1,85,44,53,1067.9,118,Bottom,Stamford,Fairfield,Connecticut,NRS,New York
-87.8603646,42.369654,Urban Independent_3331,3,62,121,53,67336.8,72,Overachieving,Waukegan,Lake,Illinois,NRS,Chicago
-82.9631436,40.0222412,Urban Independent_33313,2,242,107,265,2053.97,104,Bottom,Columbus,Franklin,Ohio,NRS,"Columbus, OH"
-74.503378,39.492039,Urban Independent_33345,3,90,99,64,8721.87,103,Top,Galloway,Atlantic,New Jersey,NRS,Philadelphia
-83.2105054,40.5321306,Urban Independent_33427,3,73,26,59,1290.64,109,Bottom,Green Camp,Marion,Ohio,NRS,"Columbus, OH"
-80.337782,33.8917737,Urban Independent_33429,5,25,18,40,813.5,111,Top,Sumter,Sumter,South Carolina,NRS,"Columbia, SC"
-83.0664131,42.5350172,Urban Independent_33430,1,112,66,90,1357.59,113,Bottom,Warren,Macomb,Michigan,NRS,Detroit
-76.8093377,40.3041257,Urban Independent_33438,2,63,0,37,7.45,112,Bottom,Harrisburg,Dauphin,Pennsylvania,NRS,Harrisburg-Lancaster-Lebanon-York
-73.8685735,40.8655558,Urban Independent_33469,1,105,247,368,47,52,Bottom,The Bronx,Bronx,New York,NRS,New York
